444 74 1 8.0 6.0 11.0
445 75 1 8.0 2.0 6.0
446 75 1 8.0 2.0 7.0
447 75 1 8.0 2.0 8.0
448 75 1 8.0 2.0 9.0
449 75 1 8.0 2.0 10.0
450 75 1 8.0 2.0 11.0
451 76 1 19.0 27.0 6.0
452 76 1 19.0 27.0 7.0
453 76 1 19.0 27.0 8.0
454 76 1 19.0 27.0 9.0
455 76 1 19.0 27.0 10.0
456 76 1 19.0 27.0 11.0
457 77 1 16.0 18.0 25.0
458 77 1 16.0 19.0 25.0
459 77 1 16.0 20.0 25.0
460 77 1 16.0 21.0 25.0
461 77 1 16.0 22.0 25.0
462 77 1 16.0 23.0 25.0
463 78 1 11.0 13.0 12.0
464 78 1 12.0 13.0 12.0
465 78 1 13.0 13.0 12.0
466 78 1 14.0 13.0 12.0
467 78 1 15.0 13.0 12.0
468 78 1 16.0 13.0 12.0
469 79 1 19.0 22.0 13.0
470 79 1 19.0 23.0 13.0
471 79 1 19.0 24.0 13.0
472 79 1 19.0 25.0 13.0
473 79 1 19.0 26.0 13.0
474 79 1 19.0 27.0 13.0
475 80 1 19.0 9.0 20.0
476 80 1 19.0 10.0 20.0
477 80 1 19.0 11.0 20.0
478 80 1 19.0 12.0 20.0
479 80 1 19.0 13.0 20.0
480 80 1 19.0 14.0 20.0
481 81 1 23.0 29.0 20.0
482 81 1 23.0 29.0 21.0
483 81 1 23.0 29.0 22.0
484 81 1 23.0 29.0 23.0
485 81 1 23.0 29.0 24.0
486 81 1 23.0 29.0 25.0
487 82 1 28.0 14.0 1.0
488 82 1 28.0 14.0 2.0
489 82 1 28.0 14.0 3.0
490 82 1 28.0 14.0 4.0
491 82 1 28.0 14.0 5.0
492 82 1 28.0 14.0 6.0
493 83 1 20.0 1.0 3.0
494 83 1 21.0 1.0 3.0
495 83 1 22.0 1.0 3.0
496 83 1 23.0 1.0 3.0
497 83 1 24.0 1.0 3.0
498 83 1 25.0 1.0 3.0
499 84 1 2.0 0.0 15.0
500 84 1 2.0 1.0 15.0
501 84 1 2.0 2.0 15.0
502 84 1 2.0 3.0 15.0
503 84 1 2.0 4.0 15.0
504 84 1 2.0 5.0 15.0
505 85 1 19.0 10.0 27.0
506 85 1 19.0 11.0 27.0
507 85 1 19.0 12.0 27.0
508 85 1 19.0 13.0 27.0
509 85 1 19.0 14.0 27.0
510 85 1 19.0 15.0 27.0
511 86 1 5.0 11.0 1.0
512 86 1 6.0 11.0 1.0
513 86 1 7.0 11.0 1.0
514 86 1 8.0 11.0 1.0
515 86 1 9.0 11.0 1.0
516 86 1 10.0 11.0 1.0
517 87 1 4.0 18.0 3.0
518 87 1 4.0 18.0 4.0
519 87 1 4.0 18.0 5.0
520 87 1 4.0 18.0 6.0
521 87 1 4.0 18.0 7.0
522 87 1 4.0 18.0 8.0
523 88 1 24.0 5.0 7.0
524 88 1 24.0 6.0 7.0
525 88 1 24.0 7.0 7.0
526 88 1 24.0 8.0 7.0
527 88 1 24.0 9.0 7.0
528 88 1 24.0 10.0 7.0
529 89 1 13.0 10.0 17.0
530 89 1 14.0 10.0 17.0
531 89 1 15.0 10.0 17.0
532 89 1 16.0 10.0 17.0
533 89 1 17.0 10.0 17.0
534 89 1 18.0 10.0 17.0
535 90 1 29.0 2.0 1.0
536 90 1 29.0 3.0 1.0
537 90 1 29.0 4.0 1.0
538 90 1 29.0 5.0 1.0
539 90 1 29.0 6.0 1.0
540 90 1 29.0 7.0 1.0
541 91 1 23.0 12.0 13.0
542 91 1 24.0 12.0 13.0
543 91 1 25.0 12.0 13.0
544 91 1 26.0 12.0 13.0
545 91 1 27.0 12.0 13.0
546 91 1 28.0 12.0 13.0
547 92 1 6.0 16.0 1.0
548 92 1 6.0 17.0 1.0
549 92 1 6.0 18.0 1.0
550 92 1 6.0 19.0 1.0
551 92 1 6.0 20.0 1.0
552 92 1 6.0 21.0 1.0
553 93 1 12.0 8.0 0.0
554 93 1 12.0 8.0 1.0
555 93 1 12.0 8.0 2.0
556 93 1 12.0 8.0 3.0
557 93 1 12.0 8.0 4.0
558 93 1 12.0 8.0 5.0
559 94 1 24.0 22.0 21.0
560 94 1 24.0 22.0 22.0
561 94 1 24.0 22.0 23.0
562 94 1 24.0 22.0 24.0
563 94 1 24.0 22.0 25.0
564 94 1 24.0 22.0 26.0
565 95 1 3.0 3.0 9.0
566 95 1 3.0 4.0 9.0
567 95 1 3.0 5.0 9.0
568 95 1 3.0 6.0 9.0
569 95 1 3.0 7.0 9.0
570 95 1 3.0 8.0 9.0
571 96 1 3.0 25.0 14.0
572 96 1 4.0 25.0 14.0
573 96 1 5.0 25.0 14.0
574 96 1 6.0 25.0 14.0
575 96 1 7.0 25.0 14.0
576 96 1 8.0 25.0 14.0
577 97 1 13.0 14.0 3.0
578 97 1 14.0 14.0 3.0
579 97 1 15.0 14.0 3.0
580 97 1 16.0 14.0 3.0
581 97 1 17.0 14.0 3.0
582 97 1 18.0 14.0 3.0
583 98 1 17.0 27.0 14.0
584 98 1 17.0 27.0 15.0
585 98 1 17.0 27.0 16.0
586 98 1 17.0 27.0 17.0
587 98 1 17.0 27.0 18.0
588 98 1 17.0 27.0 19.0
589 99 1 1.0 15.0 14.0
590 99 1 1.0 15.0 15.0
591 99 1 1.0 15.0 16.0
592 99 1 1.0 15.0 17.0
593 99 1 1.0 15.0 18.0
594 99 1 1.0 15.0 19.0
595 100 1 3.0 5.0 2.0
596 100 1 4.0 5.0 2.0
597 100 1 5.0 5.0 2.0
598 100 1 6.0 5.0 2.0
599 100 1 7.0 5.0 2.0
600 100 1 8.0 5.0 2.0
601 101 1 6.0 14.0 23.0
602 101 1 7.0 14.0 23.0
603 101 1 8.0 14.0 23.0
604 101 1 9.0 14.0 23.0
605 101 1 10.0 14.0 23.0
606 101 1 11.0 14.0 23.0
607 102 1 9.0 25.0 13.0
608 102 1 10.0 25.0 13.0
609 102 1 11.0 25.0 13.0
610 102 1 12.0 25.0 13.0
611 102 1 13.0 25.0 13.0
612 102 1 14.0 25.0 13.0
613 103 1 11.0 19.0 9.0
614 103 1 12.0 19.0 9.0
615 103 1 13.0 19.0 9.0
616 103 1 14.0 19.0 9.0
617 103 1 15.0 19.0 9.0
618 103 1 16.0 19.0 9.0
619 104 1 5.0 19.0 5.0
620 104 1 5.0 19.0 6.0
621 104 1 5.0 19.0 7.0
622 104 1 5.0 19.0 8.0
623 104 1 5.0 19.0 9.0
624 104 1 5.0 19.0 10.0
625 105 1 2.0 6.0 1.0
626 105 1 3.0 6.0 1.0
627 105 1 4.0 6.0 1.0
628 105 1 5.0 6.0 1.0
629 105 1 6.0 6.0 1.0
630 105 1 7.0 6.0 1.0
631 106 1 3.0 15.0 12.0
632 106 1 4.0 15.0 12.0
633 106 1 5.0 15.0 12.0
634 106 1 6.0 15.0 12.0
635 106 1 7.0 15.0 12.0
636 106 1 8.0 15.0 12.0
637 107 1 22.0 14.0 10.0
638 107 1 22.0 15.0 10.0
639 107 1 22.0 16.0 10.0
640 107 1 22.0 17.0 10.0
641 107 1 22.0 18.0 10.0
642 107 1 22.0 19.0 10.0
643 108 1 18.0 24.0 23.0
644 108 1 18.0 24.0 24.0
645 108 1 18.0 24.0 25.0
646 108 1 18.0 24.0 26.0
647 108 1 18.0 24.0 27.0
648 108 1 18.0 24.0 28.0
649 109 1 14.0 25.0 6.0
650 109 1 15.0 25.0 6.0
651 109 1 16.0 25.0 6.0
652 109 1 17.0 25.0 6.0
653 109 1 18.0 25.0 6.0
654 109 1 19.0 25.0 6.0
655 110 1 10.0 12.0 29.0
656 110 1 11.0 12.0 29.0
657 110 1 12.0 12.0 29.0
658 110 1 13.0 12.0 29.0
659 110 1 14.0 12.0 29.0
660 110 1 15.0 12.0 29.0
661 111 1 4.0 26.0 17.0
662 111 1 4.0 26.0 18.0
663 111 1 4.0 26.0 19.0
664 111 1 4.0 26.0 20.0
665 111 1 4.0 26.0 21.0
666 111 1 4.0 26.0 22.0
667 112 1 4.0 6.0 21.0
668 112 1 4.0 6.0 22.0
669 112 1 4.0 6.0 23.0
670 112 1 4.0 6.0 24.0
671 112 1 4.0 6.0 25.0
672 112 1 4.0 6.0 26.0
673 113 1 26.0 16.0 22.0
674 113 1 26.0 17.0 22.0
675 113 1 26.0 18.0 22.0
676 113 1 26.0 19.0 22.0
677 113 1 26.0 20.0 22.0
678 113 1 26.0 21.0 22.0
679 114 1 25.0 2.0 22.0
680 114 1 25.0 3.0 22.0
681 114 1 25.0 4.0 22.0
682 114 1 25.0 5.0 22.0
683 114 1 25.0 6.0 22.0
684 114 1 25.0 7.0 22.0
685 115 1 20.0 8.0 1.0
686 115 1 20.0 9.0 1.0
687 115 1 20.0 10.0 1.0
688 115 1 20.0 11.0 1.0
689 115 1 20.0 12.0 1.0
690 115 1 20.0 13.0 1.0
691 116 1 19.0 17.0 16.0
692 116 1 20.0 17.0 16.0
693 116 1 21.0 17.0 16.0
694 116 1 22.0 17.0 16.0
695 116 1 23.0 17.0 16.0
696 116 1 24.0 17.0 16.0
697 117 1 17.0 13.0 0.0
698 117 1 17.0 14.0 0.0
699 117 1 17.0 15.0 0.0
700 117 1 17.0 16.0 0.0
701 117 1 17.0 17.0 0.0
702 117 1 17.0 18.0 0.0
703 118 1 9.0 15.0 11.0
704 118 1 9.0 15.0 12.0
705 118 1 9.0 15.0 13.0
706 118 1 9.0 15.0 14.0
707 118 1 9.0 15.0 15.0
708 118 1 9.0 15.0 16.0
709 119 1 23.0 15.0 12.0
710 119 1 23.0 16.0 12.0
711 119 1 23.0 17.0 12.0
712 119 1 23.0 18.0 12.0
713 119 1 23.0 19.0 12.0
714 119 1 23.0 20.0 12.0
715 120 1 6.0 3.0 3.0
716 120 1 6.0 4.0 3.0
717 120 1 6.0 5.0 3.0
718 120 1 6.0 6.0 3.0
719 120 1 6.0 7.0 3.0
720 120 1 6.0 8.0 3.0
721 121 1 17.0 19.0 0.0
722 121 1 17.0 20.0 0.0
723 121 1 17.0 21.0 0.0
724 121 1 17.0 22.0 0.0
725 121 1 17.0 23.0 0.0
726 121 1 17.0 24.0 0.0
727 122 1 18.0 5.0 13.0
728 122 1 19.0 5.0 13.0
729 122 1 20.0 5.0 13.0
730 122 1 21.0 5.0 13.0
731 122 1 22.0 5.0 13.0
732 122 1 23.0 5.0 13.0
733 123 1 12.0 14.0 15.0
734 123 1 12.0 15.0 15.0
735 123 1 12.0 16.0 15.0
736 123 1 12.0 17.0 15.0
737 123 1 12.0 18.0 15.0
738 123 1 12.0 19.0 15.0
739 124 1 24.0 18.0 20.0
740 124 1 24.0 18.0 21.0
741 124 1 24.0 18.0 22.0
742 124 1 24.0 18.0 23.0
743 124 1 24.0 18.0 24.0
744 124 1 24.0 18.0 25.0
745 125 1 3.0 22.0 27.0
746 125 1 3.0 23.0 27.0
747 125 1 3.0 24.0 27.0
748 125 1 3.0 25.0 27.0
749 125 1 3.0 26.0 27.0
750 125 1 3.0 27.0 27.0
751 126 1 0.0 21.0 16.0
752 126 1 0.0 21.0 17.0
753 126 1 0.0 21.0 18.0
754 126 1 0.0 21.0 19.0
755 126 1 0.0 21.0 20.0
756 126 1 0.0 21.0 21.0
757 127 1 27.0 1.0 5.0
758 127 1 27.0 1.0 6.0
759 127 1 27.0 1.0 7.0
760 127 1 27.0 1.0 8.0
761 127 1 27.0 1.0 9.0
762 127 1 27.0 1.0 10.0
763 128 1 6.0 7.0 26.0
764 128 1 6.0 8.0 26.0
765 128 1 6.0 9.0 26.0
766 128 1 6.0 10.0 26.0
767 128 1 6.0 11.0 26.0
768 128 1 6.0 12.0 26.0
769 129 1 8.0 18.0 23.0
770 129 1 8.0 18.0 24.0
771 129 1 8.0 18.0 25.0
772 129 1 8.0 18.0 26.0
773 129 1 8.0 18.0 27.0
774 129 1 8.0 18.0 28.0
775 130 1 15.0 3.0 20.0
776 130 1 16.0 3.0 20.0
777 130 1 17.0 3.0 20.0
